campaign_id,course_campaign_name,campaign_agenda,campaign_category,campaign_agenda_sent,campaign_agenda_open,campaign_agenda_click,campaign_agenda_unsubscribe,digital_marketing_team,course_campaign_start_date,course_campaign_end_date,marketing_product
2097825087,email_podcasting_182,click_on_email,marketing,98,21,12,2,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
1241773858,email_podcasting_66,open_link,marketing,99,25,12,4,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
4604866740,email_podcasting_82,open_link,new_course_added,100,22,11,4,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
4484110113,email_email_marketing_12,click_on_email,marketing,98,22,14,2,ind_stv_digex,5/8/2022,5/22/2022,email_marketing
9203960929,email_podcasting_98,click_on_email,marketing,100,25,15,4,ind_bdq_digex,5/8/2022,5/22/2022,podcasting
1014270111,email_youtube_marketing_69,click_on_email,new_course_added,99,23,12,1,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
7559346642,email_copywriting_174,open_link,marketing,100,20,12,3,ind_bdq_digex,5/7/2022,5/21/2022,copywriting
2418599175,email_youtube_marketing_123,register_to_course,new_course_added,98,20,14,3,ind_bdq_digex,5/8/2022,5/22/2022,youtube_marketing
9022838188,email_podcasting_160,open_link,new_course_added,98,25,12,3,ind_myq_digex,5/5/2022,5/19/2022,podcasting
1014957729,email_email_marketing_139,register_to_course,new_course_added,98,24,12,4,ind_bdq_digex,5/3/2022,5/17/2022,email_marketing
8701983261,email_youtube_marketing_68,open_link,marketing,98,22,12,4,ind_stv_digex,5/1/2022,5/15/2022,youtube_marketing
1489443282,email_copywriting_82,click_on_email,new_course_added,99,21,10,1,ind_vtz_digex,5/5/2022,5/19/2022,copywriting
3377116850,email_podcasting_34,open_link,marketing,98,21,15,4,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
6959474825,email_podcasting_131,click_on_email,new_course_added,100,24,12,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
4091428371,email_email_marketing_176,open_link,new_course_added,100,25,11,1,ind_bdq_digex,5/7/2022,5/21/2022,email_marketing
3159600467,email_podcasting_16,open_link,new_course_added,100,24,14,3,ind_bdq_digex,5/8/2022,5/22/2022,podcasting
259197149,email_youtube_marketing_42,open_link,new_course_added,98,25,11,3,ind_vtz_digex,5/7/2022,5/21/2022,youtube_marketing
1955749205,email_youtube_marketing_66,click_on_email,new_course_added,100,25,10,1,ind_stv_digex,5/7/2022,5/21/2022,youtube_marketing
730586235,email_podcasting_94,open_link,marketing,98,22,14,1,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
2475875615,email_podcasting_103,click_on_email,new_course_added,100,20,11,4,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
4682767542,email_email_marketing_43,open_link,marketing,98,24,13,4,ind_ccu_digex,5/5/2022,5/19/2022,email_marketing
4347684215,email_email_marketing_15,register_to_course,marketing,99,24,13,1,ind_vtz_digex,5/4/2022,5/18/2022,email_marketing
9385842072,email_podcasting_48,open_link,new_course_added,99,25,14,3,ind_stv_digex,5/8/2022,5/22/2022,podcasting
219540063,email_youtube_marketing_58,click_on_email,marketing,98,25,10,3,ind_pat_digex,5/8/2022,5/22/2022,youtube_marketing
8718651100,email_podcasting_96,click_on_email,new_course_added,100,24,15,2,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
8201011635,email_copywriting_39,open_link,new_course_added,98,21,11,4,ind_stv_digex,5/2/2022,5/16/2022,copywriting
9278190470,email_podcasting_55,register_to_course,new_course_added,100,24,11,4,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
5098695376,email_podcasting_15,register_to_course,marketing,99,20,12,4,ind_stv_digex,5/7/2022,5/21/2022,podcasting
9324273477,email_podcasting_106,register_to_course,new_course_added,99,20,10,4,ind_stv_digex,5/7/2022,5/21/2022,podcasting
9259632706,email_youtube_marketing_95,register_to_course,marketing,100,25,11,3,ind_vtz_digex,5/3/2022,5/17/2022,youtube_marketing
8533923481,email_podcasting_71,open_link,new_course_added,99,24,12,2,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
7714351519,email_email_marketing_126,open_link,marketing,100,23,14,1,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
3185354540,email_google_analytics_25,open_link,new_course_added,98,23,15,3,ind_stv_digex,5/8/2022,5/22/2022,google_analytics
2948145309,email_podcasting_180,register_to_course,new_course_added,99,23,12,2,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
8565306445,email_podcasting_34,register_to_course,new_course_added,98,24,15,3,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
7637892646,email_youtube_marketing_176,click_on_email,marketing,99,22,13,4,ind_bdq_digex,5/2/2022,5/16/2022,youtube_marketing
10881255,email_email_marketing_13,open_link,new_course_added,99,23,12,1,ind_vtz_digex,5/4/2022,5/18/2022,email_marketing
9868487781,email_email_marketing_193,open_link,new_course_added,100,24,14,3,ind_vtz_digex,5/7/2022,5/21/2022,email_marketing
9778679932,email_youtube_marketing_78,register_to_course,new_course_added,99,22,14,2,ind_bdq_digex,5/2/2022,5/16/2022,youtube_marketing
4594196144,email_podcasting_21,register_to_course,marketing,99,22,13,2,ind_bdq_digex,5/5/2022,5/19/2022,podcasting
4667951028,email_internet_marketing_113,click_on_email,new_course_added,99,20,14,2,ind_bdq_digex,5/6/2022,5/20/2022,internet_marketing
6803941825,email_podcasting_106,click_on_email,new_course_added,98,25,14,4,ind_stv_digex,5/1/2022,5/15/2022,podcasting
1147198667,email_podcasting_29,open_link,marketing,100,25,12,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
4012689673,email_google_analytics_66,open_link,new_course_added,100,23,12,1,ind_vtz_digex,5/6/2022,5/20/2022,google_analytics
7216453786,email_youtube_marketing_158,open_link,new_course_added,98,23,14,4,ind_vtz_digex,5/1/2022,5/15/2022,youtube_marketing
9460953530,email_podcasting_8,register_to_course,marketing,99,24,13,1,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
3224036656,email_podcasting_164,click_on_email,marketing,99,21,12,2,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
347370608,email_podcasting_58,open_link,marketing,100,20,13,1,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
7253086872,email_youtube_marketing_176,open_link,new_course_added,99,25,12,4,ind_stv_digex,5/4/2022,5/18/2022,youtube_marketing
3142869301,email_youtube_marketing_11,open_link,marketing,100,21,15,3,ind_vtz_digex,5/8/2022,5/22/2022,youtube_marketing
7466408923,email_youtube_marketing_60,click_on_email,new_course_added,99,22,11,3,ind_vtz_digex,5/7/2022,5/21/2022,youtube_marketing
3316418628,email_email_marketing_176,open_link,new_course_added,98,24,14,3,ind_vtz_digex,5/6/2022,5/20/2022,email_marketing
3242066464,email_youtube_marketing_133,click_on_email,new_course_added,99,23,12,2,ind_vtz_digex,5/6/2022,5/20/2022,youtube_marketing
9459975917,email_internet_marketing_61,click_on_email,marketing,98,23,15,3,ind_bdq_digex,5/5/2022,5/19/2022,internet_marketing
4021176144,email_youtube_marketing_28,register_to_course,new_course_added,99,23,12,4,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
9566050216,email_podcasting_185,open_link,new_course_added,100,23,12,1,ind_stv_digex,5/4/2022,5/18/2022,podcasting
9109035419,email_podcasting_110,click_on_email,new_course_added,100,25,14,4,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
3384027973,email_podcasting_17,register_to_course,new_course_added,99,24,15,4,ind_bdq_digex,5/5/2022,5/19/2022,podcasting
8993273456,email_youtube_marketing_43,click_on_email,marketing,100,22,12,1,ind_bdq_digex,5/3/2022,5/17/2022,youtube_marketing
9964108311,email_podcasting_118,open_link,new_course_added,99,21,12,3,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
3746893372,email_podcasting_48,click_on_email,marketing,99,20,10,2,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
8000377195,email_youtube_marketing_44,register_to_course,marketing,98,22,10,4,ind_vtz_digex,5/6/2022,5/20/2022,youtube_marketing
8857083179,email_podcasting_75,register_to_course,new_course_added,100,21,15,3,ind_bdq_digex,5/3/2022,5/17/2022,podcasting
2626381896,email_podcasting_51,click_on_email,marketing,98,22,14,4,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
1152023926,email_podcasting_105,open_link,new_course_added,98,24,10,3,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
339956046,email_google_analytics_34,open_link,new_course_added,99,23,11,4,ind_bdq_digex,5/1/2022,5/15/2022,google_analytics
3016953323,email_youtube_marketing_196,open_link,new_course_added,100,22,15,2,ind_bdq_digex,5/4/2022,5/18/2022,youtube_marketing
4350123830,email_podcasting_86,open_link,new_course_added,98,25,14,2,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
4381511964,email_podcasting_1,register_to_course,marketing,99,24,15,2,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
427962498,email_podcasting_113,open_link,marketing,100,25,15,1,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
3597686265,email_email_marketing_147,open_link,marketing,99,23,12,1,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
5083717433,email_copywriting_77,open_link,marketing,98,21,13,3,ind_vtz_digex,5/7/2022,5/21/2022,copywriting
4617044280,email_email_marketing_83,open_link,new_course_added,98,24,12,4,ind_vtz_digex,5/4/2022,5/18/2022,email_marketing
6981265737,email_youtube_marketing_43,open_link,new_course_added,99,25,15,2,ind_pat_digex,5/4/2022,5/18/2022,youtube_marketing
8947797111,email_email_marketing_36,open_link,marketing,99,24,15,3,ind_vtz_digex,5/3/2022,5/17/2022,email_marketing
56889984,email_podcasting_180,click_on_email,marketing,98,21,11,1,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
2330900627,email_podcasting_197,open_link,marketing,100,22,11,4,ind_stv_digex,5/8/2022,5/22/2022,podcasting
9934925400,email_podcasting_105,open_link,marketing,100,23,14,4,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
6204484079,email_podcasting_164,open_link,marketing,100,24,13,3,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
6351281970,email_email_marketing_77,click_on_email,marketing,99,24,11,1,ind_vtz_digex,5/8/2022,5/22/2022,email_marketing
2623410208,email_podcasting_158,register_to_course,new_course_added,99,25,10,4,ind_stv_digex,5/8/2022,5/22/2022,podcasting
7046726876,email_podcasting_90,open_link,new_course_added,98,21,13,3,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
4903684768,email_podcasting_142,open_link,marketing,99,24,11,2,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
4665434638,email_youtube_marketing_47,click_on_email,new_course_added,99,20,15,2,ind_bdq_digex,5/2/2022,5/16/2022,youtube_marketing
1659789001,email_podcasting_93,register_to_course,marketing,100,21,12,3,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
7289432452,email_copywriting_28,open_link,marketing,99,21,15,3,ind_bdq_digex,5/4/2022,5/18/2022,copywriting
4668259772,email_youtube_marketing_180,click_on_email,marketing,98,25,11,3,ind_isk_digex,5/4/2022,5/18/2022,youtube_marketing
7656483535,email_email_marketing_44,click_on_email,marketing,100,25,12,2,ind_bdq_digex,5/4/2022,5/18/2022,email_marketing
863028489,email_podcasting_39,open_link,new_course_added,100,24,13,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
3855430446,email_youtube_marketing_165,open_link,marketing,100,22,11,1,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
6843489001,email_youtube_marketing_135,click_on_email,new_course_added,98,22,13,1,ind_bdq_digex,5/1/2022,5/15/2022,youtube_marketing
4159621791,email_google_analytics_46,click_on_email,marketing,99,23,13,3,ind_bdq_digex,5/4/2022,5/18/2022,google_analytics
5705043767,email_email_marketing_146,register_to_course,new_course_added,99,23,10,1,ind_vtz_digex,5/7/2022,5/21/2022,email_marketing
1089508123,email_youtube_marketing_165,register_to_course,marketing,98,22,14,1,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
2131680996,email_youtube_marketing_35,open_link,marketing,98,25,14,4,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
3585806694,email_podcasting_187,open_link,marketing,98,20,14,4,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
1116160277,email_podcasting_32,open_link,marketing,99,21,11,2,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
380470039,email_youtube_marketing_73,open_link,new_course_added,98,24,10,1,ind_stv_digex,5/8/2022,5/22/2022,youtube_marketing
1314361694,email_youtube_marketing_114,open_link,marketing,100,20,10,1,ind_bdq_digex,5/5/2022,5/19/2022,youtube_marketing
5823463626,email_podcasting_193,open_link,new_course_added,99,21,14,1,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
9430071890,email_podcasting_139,open_link,marketing,100,25,10,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
3087780685,email_podcasting_186,open_link,marketing,99,25,14,1,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
7462074168,email_podcasting_3,open_link,new_course_added,100,25,14,2,ind_stv_digex,5/7/2022,5/21/2022,podcasting
886607035,email_youtube_marketing_22,register_to_course,new_course_added,100,21,15,4,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
1219323594,email_podcasting_124,click_on_email,new_course_added,98,25,13,2,ind_stv_digex,5/1/2022,5/15/2022,podcasting
9574074277,email_youtube_marketing_93,open_link,new_course_added,98,21,14,4,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
2226567216,email_copywriting_63,open_link,new_course_added,99,20,10,3,ind_vtz_digex,5/2/2022,5/16/2022,copywriting
9963540570,email_email_marketing_81,open_link,marketing,99,24,14,1,ind_vtz_digex,5/5/2022,5/19/2022,email_marketing
6954331708,email_podcasting_131,open_link,marketing,100,25,15,3,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
6517332189,email_podcasting_24,open_link,marketing,98,24,14,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
113942117,email_podcasting_177,click_on_email,marketing,98,21,15,4,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
8430139931,email_youtube_marketing_11,register_to_course,new_course_added,100,21,14,3,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
3871340472,email_digital_marketing_41,open_link,new_course_added,99,25,14,1,ind_vtz_digex,5/4/2022,5/18/2022,digital_marketing
1046493116,email_podcasting_153,open_link,marketing,100,23,13,2,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
6016078883,email_podcasting_184,open_link,new_course_added,99,24,14,1,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
6478315460,email_email_marketing_27,click_on_email,new_course_added,98,25,12,2,ind_vtz_digex,5/1/2022,5/15/2022,email_marketing
633470473,email_podcasting_3,register_to_course,new_course_added,100,24,12,1,ind_stv_digex,5/5/2022,5/19/2022,podcasting
4556032776,email_podcasting_111,open_link,new_course_added,100,22,14,2,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
5677699934,email_podcasting_112,click_on_email,new_course_added,99,20,13,2,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
9717180083,email_youtube_marketing_84,click_on_email,new_course_added,99,24,13,4,ind_vtz_digex,5/3/2022,5/17/2022,youtube_marketing
7968698138,email_email_marketing_11,register_to_course,new_course_added,99,24,12,3,ind_bdq_digex,5/7/2022,5/21/2022,email_marketing
5041753512,email_podcasting_59,register_to_course,new_course_added,99,20,11,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
7367960717,email_podcasting_48,click_on_email,marketing,100,23,12,3,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
4222930148,email_youtube_marketing_80,register_to_course,new_course_added,100,20,12,4,ind_vtz_digex,5/1/2022,5/15/2022,youtube_marketing
3792404087,email_youtube_marketing_13,open_link,new_course_added,98,23,11,4,ind_vtz_digex,5/8/2022,5/22/2022,youtube_marketing
5921123293,email_youtube_marketing_199,open_link,marketing,98,25,15,2,ind_bdq_digex,5/4/2022,5/18/2022,youtube_marketing
3047464456,email_podcasting_6,open_link,marketing,99,21,11,1,ind_ccu_digex,5/5/2022,5/19/2022,podcasting
2218349590,email_podcasting_38,open_link,new_course_added,100,24,13,3,ind_stv_digex,5/4/2022,5/18/2022,podcasting
2512284050,email_podcasting_125,click_on_email,new_course_added,100,24,15,4,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
9733805580,email_podcasting_80,open_link,new_course_added,100,22,15,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
2217122959,email_google_analytics_122,register_to_course,marketing,99,24,13,4,ind_vtz_digex,5/3/2022,5/17/2022,google_analytics
6762797326,email_podcasting_55,open_link,new_course_added,100,25,10,3,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
1264575947,email_email_marketing_69,open_link,new_course_added,98,25,11,1,ind_bdq_digex,5/6/2022,5/20/2022,email_marketing
2197754092,email_podcasting_49,open_link,new_course_added,98,24,15,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
4960463864,email_email_marketing_184,open_link,marketing,100,22,15,1,ind_bdq_digex,5/3/2022,5/17/2022,email_marketing
7173200946,email_podcasting_82,click_on_email,new_course_added,100,25,11,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
4228665829,email_internet_marketing_89,open_link,marketing,100,21,10,2,ind_stv_digex,5/4/2022,5/18/2022,internet_marketing
8362875321,email_podcasting_56,click_on_email,new_course_added,99,23,14,4,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
173095003,email_youtube_marketing_36,register_to_course,new_course_added,99,25,11,3,ind_vtz_digex,5/8/2022,5/22/2022,youtube_marketing
9803126105,email_podcasting_180,open_link,new_course_added,99,24,12,4,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
3026956929,email_youtube_marketing_125,open_link,marketing,98,24,14,3,ind_bdq_digex,5/1/2022,5/15/2022,youtube_marketing
7764040266,email_podcasting_180,open_link,new_course_added,99,22,11,4,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
5793102396,email_podcasting_35,click_on_email,marketing,98,21,10,1,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
3354190191,email_podcasting_32,click_on_email,marketing,98,20,14,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6995244990,email_podcasting_26,register_to_course,new_course_added,98,24,15,3,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
1182042287,email_email_marketing_116,click_on_email,new_course_added,99,23,13,3,ind_del_digex,5/6/2022,5/20/2022,email_marketing
9425902747,email_podcasting_26,click_on_email,marketing,99,22,15,1,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
1389614166,email_podcasting_82,open_link,marketing,100,21,11,3,ind_stv_digex,5/7/2022,5/21/2022,podcasting
5702438523,email_podcasting_141,open_link,marketing,98,23,12,3,ind_ded_digex,5/1/2022,5/15/2022,podcasting
8530910265,email_podcasting_84,open_link,marketing,98,23,12,3,ind_bdq_digex,5/7/2022,5/21/2022,podcasting
1666990485,email_youtube_marketing_50,register_to_course,marketing,98,20,15,1,ind_bdq_digex,5/8/2022,5/22/2022,youtube_marketing
7814542987,email_podcasting_87,click_on_email,marketing,98,20,14,3,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
6929179639,email_youtube_marketing_33,open_link,new_course_added,100,25,14,4,ind_bdq_digex,5/6/2022,5/20/2022,youtube_marketing
6496076219,email_podcasting_96,register_to_course,new_course_added,98,23,12,2,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
5363951142,email_youtube_marketing_89,open_link,new_course_added,98,22,13,1,ind_pat_digex,5/4/2022,5/18/2022,youtube_marketing
9587944429,email_youtube_marketing_155,open_link,new_course_added,99,25,11,3,ind_vtz_digex,5/2/2022,5/16/2022,youtube_marketing
9602893540,email_podcasting_132,open_link,new_course_added,100,25,11,3,ind_stv_digex,5/5/2022,5/19/2022,podcasting
4980744125,email_youtube_marketing_182,open_link,marketing,100,23,10,1,ind_vtz_digex,5/3/2022,5/17/2022,youtube_marketing
9356127581,email_podcasting_186,open_link,new_course_added,100,24,10,4,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
9752476635,email_podcasting_1,register_to_course,new_course_added,98,24,12,3,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
5504463637,email_copywriting_25,open_link,marketing,100,24,14,3,ind_vtz_digex,5/2/2022,5/16/2022,copywriting
9985282302,email_youtube_marketing_107,open_link,marketing,98,23,15,4,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
6240815977,email_youtube_marketing_35,open_link,marketing,99,23,14,3,ind_vtz_digex,5/7/2022,5/21/2022,youtube_marketing
4951035189,email_youtube_marketing_104,click_on_email,new_course_added,100,25,14,1,ind_bdq_digex,5/7/2022,5/21/2022,youtube_marketing
8465352771,email_copywriting_183,click_on_email,marketing,100,20,13,3,ind_stv_digex,5/8/2022,5/22/2022,copywriting
4945403732,email_email_marketing_136,open_link,new_course_added,98,25,11,2,ind_pat_digex,5/3/2022,5/17/2022,email_marketing
9021645785,email_podcasting_147,register_to_course,marketing,100,24,14,3,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
7987770280,email_podcasting_158,register_to_course,marketing,98,25,12,1,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
2528895496,email_youtube_marketing_23,open_link,marketing,98,21,10,4,ind_vtz_digex,5/2/2022,5/16/2022,youtube_marketing
4930359309,email_podcasting_114,register_to_course,marketing,98,22,10,2,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
3022647417,email_copywriting_61,open_link,new_course_added,99,23,15,4,ind_pat_digex,5/8/2022,5/22/2022,copywriting
3412468207,email_youtube_marketing_148,open_link,marketing,100,23,15,1,ind_vtz_digex,5/4/2022,5/18/2022,youtube_marketing
5409880242,email_podcasting_84,open_link,marketing,98,22,15,2,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
8597499427,email_podcasting_33,open_link,marketing,100,21,12,3,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
3770274326,email_copywriting_34,open_link,marketing,98,24,13,4,ind_isk_digex,5/8/2022,5/22/2022,copywriting
5747919172,email_email_marketing_144,open_link,marketing,98,24,11,1,ind_vtz_digex,5/6/2022,5/20/2022,email_marketing
9189086287,email_youtube_marketing_41,open_link,marketing,100,25,12,1,ind_bdq_digex,5/5/2022,5/19/2022,youtube_marketing
8018181012,email_podcasting_26,open_link,marketing,100,22,15,1,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
1627084045,email_youtube_marketing_193,open_link,marketing,100,22,11,2,ind_stv_digex,5/4/2022,5/18/2022,youtube_marketing
9996912957,email_youtube_marketing_147,open_link,marketing,98,23,15,1,ind_bdq_digex,5/3/2022,5/17/2022,youtube_marketing
4094478159,email_podcasting_19,register_to_course,new_course_added,98,24,15,3,ind_bdq_digex,5/6/2022,5/20/2022,podcasting
7288550389,email_youtube_marketing_194,open_link,new_course_added,99,22,12,3,ind_vtz_digex,5/5/2022,5/19/2022,youtube_marketing
8683205584,email_marketing_strategy_193,click_on_email,marketing,99,25,12,1,ind_bdq_digex,5/4/2022,5/18/2022,marketing_strategy
1503655261,email_podcasting_45,register_to_course,new_course_added,99,23,10,2,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
9947497569,email_podcasting_4,click_on_email,marketing,98,22,12,4,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
7145363380,email_podcasting_195,register_to_course,marketing,100,24,13,1,ind_stv_digex,5/6/2022,5/20/2022,podcasting
1959233335,email_podcasting_147,register_to_course,marketing,99,24,13,3,ind_stv_digex,5/6/2022,5/20/2022,podcasting
9719145056,email_podcasting_168,register_to_course,marketing,98,21,15,1,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
2611395160,email_podcasting_69,open_link,new_course_added,98,23,12,1,ind_vtz_digex,5/8/2022,5/22/2022,podcasting
4760391479,email_podcasting_175,register_to_course,marketing,100,20,10,4,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
794641709,email_podcasting_44,open_link,new_course_added,98,20,14,4,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
6540962649,email_youtube_marketing_10,click_on_email,new_course_added,100,24,12,4,ind_vtz_digex,5/1/2022,5/15/2022,youtube_marketing
8373794719,email_copywriting_119,register_to_course,new_course_added,100,22,13,1,ind_stv_digex,5/5/2022,5/19/2022,copywriting
1662586272,email_email_marketing_41,open_link,marketing,99,20,13,2,ind_vtz_digex,5/8/2022,5/22/2022,email_marketing
7124083753,email_podcasting_109,click_on_email,marketing,99,20,11,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
4036711032,email_google_analytics_157,register_to_course,marketing,100,25,13,4,ind_ccu_digex,5/7/2022,5/21/2022,google_analytics
8177699466,email_podcasting_159,click_on_email,marketing,100,22,15,3,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6337056787,email_youtube_marketing_108,click_on_email,marketing,100,23,11,3,ind_stv_digex,5/4/2022,5/18/2022,youtube_marketing
4170721861,email_youtube_marketing_10,open_link,new_course_added,98,20,13,2,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
6360755041,email_podcasting_157,click_on_email,marketing,100,25,12,2,ind_ixc_digex,5/7/2022,5/21/2022,podcasting
1954646682,email_copywriting_10,open_link,marketing,99,24,10,3,ind_bdq_digex,5/2/2022,5/16/2022,copywriting
730037169,email_youtube_marketing_69,open_link,marketing,99,20,11,1,ind_vtz_digex,5/2/2022,5/16/2022,youtube_marketing
8177582844,email_youtube_marketing_82,open_link,new_course_added,100,23,15,1,ind_vtz_digex,5/3/2022,5/17/2022,youtube_marketing
9038785402,email_podcasting_30,open_link,marketing,99,25,14,2,ind_vtz_digex,5/4/2022,5/18/2022,podcasting
8896106184,email_podcasting_20,click_on_email,marketing,99,23,13,4,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
365847305,email_podcasting_36,register_to_course,new_course_added,99,20,12,3,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
6806516297,email_podcasting_156,click_on_email,new_course_added,99,25,11,3,ind_vtz_digex,5/5/2022,5/19/2022,podcasting
1284956156,email_youtube_marketing_30,open_link,marketing,100,24,15,4,ind_stv_digex,5/6/2022,5/20/2022,youtube_marketing
4542804763,email_podcasting_92,register_to_course,marketing,99,24,12,1,ind_vtz_digex,5/3/2022,5/17/2022,podcasting
8668363840,email_podcasting_177,click_on_email,marketing,99,22,12,3,ind_bdq_digex,5/1/2022,5/15/2022,podcasting
8746453490,email_podcasting_103,register_to_course,new_course_added,98,23,14,2,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
1200727398,email_podcasting_166,open_link,new_course_added,100,21,10,1,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
785539158,email_podcasting_11,register_to_course,new_course_added,99,20,13,3,ind_del_digex,5/1/2022,5/15/2022,podcasting
3894168056,email_podcasting_5,open_link,new_course_added,98,25,10,1,ind_vtz_digex,5/7/2022,5/21/2022,podcasting
6458566778,email_podcasting_67,open_link,marketing,99,21,12,4,ind_vtz_digex,5/2/2022,5/16/2022,podcasting
5683190452,email_podcasting_64,click_on_email,new_course_added,99,25,13,1,ind_vtz_digex,5/1/2022,5/15/2022,podcasting
123713285,email_youtube_marketing_18,click_on_email,marketing,98,25,11,2,ind_vtz_digex,5/1/2022,5/15/2022,youtube_marketing
200565176,email_podcasting_169,open_link,new_course_added,99,23,14,3,ind_bdq_digex,5/4/2022,5/18/2022,podcasting
1338052918,email_email_marketing_130,register_to_course,marketing,100,23,11,1,ind_bdq_digex,5/4/2022,5/18/2022,email_marketing
3175083560,email_podcasting_67,register_to_course,marketing,98,23,15,4,ind_stv_digex,5/5/2022,5/19/2022,podcasting
137220391,email_podcasting_158,open_link,new_course_added,98,25,14,2,ind_vtz_digex,5/6/2022,5/20/2022,podcasting
